i_bootstrap_repetition,label,loading
47,Weighted-mean FA in tract anterior thalamic radiation (right),0.4238522203646538
48,Weighted-mean FA in tract anterior thalamic radiation (right),0.3467111885781317
49,Weighted-mean FA in tract anterior thalamic radiation (right),0.304000546443718
50,Weighted-mean FA in tract anterior thalamic radiation (right),0.3654359195109177
51,Weighted-mean FA in tract anterior thalamic radiation (right),0.3914202764775766
52,Weighted-mean FA in tract anterior thalamic radiation (right),0.2581416921981208
53,Weighted-mean FA in tract anterior thalamic radiation (right),0.3301249787287986
54,Weighted-mean FA in tract anterior thalamic radiation (right),0.3157619891492972
55,Weighted-mean FA in tract anterior thalamic radiation (right),0.3351350661232824
56,Weighted-mean FA in tract anterior thalamic radiation (right),0.3472596904473003
57,Weighted-mean FA in tract anterior thalamic radiation (right),0.3167476800217573
58,Weighted-mean FA in tract anterior thalamic radiation (right),0.3608379675820685
59,Weighted-mean FA in tract anterior thalamic radiation (right),0.2938328288414261
60,Weighted-mean FA in tract anterior thalamic radiation (right),0.4089473615317325
61,Weighted-mean FA in tract anterior thalamic radiation (right),0.3331613378752965
62,Weighted-mean FA in tract anterior thalamic radiation (right),0.3642563122261872
63,Weighted-mean FA in tract anterior thalamic radiation (right),0.3208176064172379
64,Weighted-mean FA in tract anterior thalamic radiation (right),0.2603976759148774
65,Weighted-mean FA in tract anterior thalamic radiation (right),0.3485300604594086
66,Weighted-mean FA in tract anterior thalamic radiation (right),0.3484013652530708
67,Weighted-mean FA in tract anterior thalamic radiation (right),0.3622022127075013
68,Weighted-mean FA in tract anterior thalamic radiation (right),0.3493029751857255
69,Weighted-mean FA in tract anterior thalamic radiation (right),0.3802745999307869
70,Weighted-mean FA in tract anterior thalamic radiation (right),0.3740800744349179
71,Weighted-mean FA in tract anterior thalamic radiation (right),0.3767155404403505
72,Weighted-mean FA in tract anterior thalamic radiation (right),0.3677230481925003
73,Weighted-mean FA in tract anterior thalamic radiation (right),0.3297687232980255
74,Weighted-mean FA in tract anterior thalamic radiation (right),0.3151941096245891
75,Weighted-mean FA in tract anterior thalamic radiation (right),0.3119404064259322
76,Weighted-mean FA in tract anterior thalamic radiation (right),0.3151207947846558
77,Weighted-mean FA in tract anterior thalamic radiation (right),0.3643928450003227
78,Weighted-mean FA in tract anterior thalamic radiation (right),0.2828631441711121
79,Weighted-mean FA in tract anterior thalamic radiation (right),0.2961067521546991
